time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.70102,-0.0093088,0.12891,-0.6996,0.0022802,-0.0061296,0.0069084,-0.025201,-0.21818,0.9703,0.76819,-1.0622,-1.0581,-2.7972,-0.63901,-0.7172,0.013844,0.13672,-0.6982,-0.0067136,0.0049093,2.3327e-05,1.7411,0.98283,-0.87234,0.49498,0.92106,-0.16979,0.41546,0.8758
0.2,-0.69649,-0.016775,0.13599,-0.7067,0.0032444,-0.0091986,-0.0042584,1.5784,-0.31331,1.8671,1.0757,-0.71001,-1.5791,0.14065,-0.81819,-0.69888,-0.011871,0.12116,-0.69859,0.0010759,0.0025451,0.0026738,0.75498,1.6158,-2.1074,-1.1324,-2.6946,-0.22411,-1.9157,-0.44635
0.3,-0.70157,0.0097684,0.11131,-0.67769,-0.0039898,-0.00069592,0.0026748,-0.72186,0.49585,-1.7951,0.19474,-2.177,-1.313,-1.1284,-2.2005,-0.69952,0.00076331,0.14806,-0.69884,0.00084175,-0.006215,0.0039393,0.16478,0.53073,0.89813,-0.55699,-1.8843,-1.2816,0.79711,-1.3723
0.4,-0.70967,0.0028212,0.11624,-0.69064,-0.0054298,0.0050983,0.0097346,-0.2831,0.56476,0.26431,0.33287,-0.6429,-0.28823,-0.033519,0.0011032,-0.71337,-0.0032789,0.11178,-0.7025,-0.0029328,0.0003479,-0.0024901,0.12924,0.68092,0.30466,1.2043,-1.3254,-1.4425,-1.635,-1.4489
0.5,-0.68755,-0.0046516,0.12361,-0.70729,-0.0023891,-0.010544,0.008036,0.7641,2.5231,-0.76476,0.23192,-0.84727,-1.65,-2.6059,-1.4865,-0.69402,-0.0011085,0.11712,-0.67602,-0.002316,-0.0023479,0.0013024,0.80464,2.6987,0.26707,-1.246,-3.2885,-0.83532,-0.4134,-0.088324
0.6,-0.69786,0.004173,0.11469,-0.70163,-0.0053199,-0.0098346,-0.0011884,0.57001,2.2953,-0.96592,-0.66334,-1.5409,-0.53665,-1.1015,-1.8219,-0.71373,0.020225,0.11816,-0.69026,-0.010555,0.0027745,0.0096957,2.0099,1.992,-1.1404,-0.44982,-0.77419,-1.4872,-1.3417,-1.2517
0.7,-0.68619,0.0044232,0.13001,-0.6875,-0.0068108,-0.0059242,0.003819,-1.2577,1.7798,-1.2327,-0.029973,-1.8718,-2.2891,-0.23987,-2.6058,-0.68995,-0.012913,0.12897,-0.71162,-0.013153,0.0021066,0.0079308,-0.66433,2.205,0.52132,-0.23673,-1.7304,-2.1126,-2.2548,-2.9091
0.8,-0.7082,0.0061605,0.11293,-0.70606,-0.013194,0.0040214,0.0081885,1.2867,3.2611,-0.065033,-1.1703,-0.66448,-0.74201,1.2669,-2.9689,-0.71672,-0.0035471,0.12522,-0.69993,-0.011011,-0.0050976,0.0049493,1.4725,1.7777,-1.1044,-1.5585,-1.97,-2.6695,-0.30947,-1.977
0.9,-0.71415,0.014791,0.10189,-0.68991,-0.013404,-0.0063346,0.0061408,0.32857,1.9848,-1.0554,-0.27712,-1.9141,-1.4312,-1.7842,-3.6256,-0.70652,-0.019228,0.13298,-0.69309,-0.012002,-0.011301,0.0071681,1.1971,3.8164,-0.44321,-0.88754,0.02385,-4.4302,-1.6712,-1.4504
1,-0.72323,0.023353,0.12119,-0.70052,-0.006625,-0.017221,0.021448,1.3043,3.2688,-0.60632,-0.61561,0.28618,-3.0291,-2.1195,-2.8512,-0.70742,0.00085063,0.12038,-0.71053,-0.011922,-0.0022462,0.0088953,0.6534,4.4331,1.629,0.55573,-0.97617,-2.5613,-1.7749,-2.1786
1.1,-0.71481,0.010772,0.12943,-0.69601,-0.019162,-0.0021225,0.015093,-0.096492,2.5134,-2.42,-1.5058,-1.3717,-3.3376,-2.4481,-2.2702,-0.71533,0.0041408,0.11685,-0.7034,-0.014888,0.0024663,0.014416,0.95499,2.9559,-0.75976,-0.15384,-1.2273,-3.819,0.95391,-2.1361
1.2,-0.70919,-0.00030617,0.11046,-0.70128,-0.013785,-0.01515,0.011823,1.9553,2.8937,-0.15821,-0.072074,-0.27111,-4.9673,-0.66283,-3.8413,-0.69471,0.0054078,0.1125,-0.67637,-0.019818,0.0024012,0.022565,1.4653,3.4087,0.21427,-0.8922,-0.8744,-4.5302,-1.8667,-2.5426
1.3,-0.70722,0.0081051,0.11579,-0.70161,-0.023032,0.0014439,0.023192,0.45326,4.2281,-2.571,2.0373,0.098569,-5.6606,0.6396,-3.4861,-0.70109,0.0034986,0.12865,-0.7047,-0.016804,-0.0034817,0.013914,0.99238,2.9042,-2.2143,-2.2959,-1.2584,-3.9575,-1.8079,-4.1128
1.4,-0.69735,0.014013,0.10735,-0.68543,-0.018955,-0.0022665,0.020724,0.12252,3.8831,0.44298,-1.8019,-1.5879,-5.7688,-1.4044,-3.1114,-0.69868,0.0063283,0.13853,-0.68978,-0.0233,-0.0068167,0.011087,-1.0258,5.7264,-0.41279,-0.94873,-2.0727,-5.1934,-0.97103,-6.3164
