time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.71191,0.0021379,0.11699,-0.71866,0.004243,-0.0035773,0.011508,-0.7559,-0.1213,-0.95529,-0.51357,-1.3947,-1.8246,-2.1992,-0.41487,-0.6858,-0.01138,0.1277,-0.69889,0.0021695,-8.1616e-06,0.0016832,-1.2959,0.031589,0.3125,-1.705,-0.62638,0.2112,-0.12185,0.60691
0.2,-0.69876,0.0071499,0.11605,-0.6934,0.00032228,0.0028232,-0.004416,0.45265,-0.86656,1.4633,1.216,-2.4989,1.2378,0.49991,-0.70922,-0.67886,-0.011686,0.12766,-0.70623,-0.0029499,-0.010139,0.0017509,0.96145,0.62783,0.65415,-0.55546,-1.7435,-1.1155,-2.2781,-0.26729
0.3,-0.70848,-0.013122,0.11846,-0.7,-0.0050332,-0.0073766,0.011467,-0.67278,1.6912,0.47582,0.32951,-0.24731,0.88313,-1.4724,-2.5942,-0.6957,-0.01003,0.1397,-0.69473,0.00037705,-0.00020259,0.0014781,3.116,0.44798,0.45654,-1.6281,-1.396,-0.88038,-1.2322,-0.21289
0.4,-0.71252,0.019707,0.12917,-0.68473,-0.0012378,-0.0095293,0.0054717,1.4146,0.92991,-0.36584,-0.021494,-2.0052,-0.39881,-0.78569,-2.2549,-0.70628,0.019035,0.13637,-0.69444,-0.0069332,-0.0058283,-0.0065247,0.41978,0.49392,-0.04717,0.2823,-0.95929,-0.97237,0.32631,-0.96418
0.5,-0.71032,-0.0019056,0.12254,-0.6926,0.0023976,-0.0027556,0.0089445,2.0058,0.1221,-1.7791,1.3633,-1.8543,-0.76681,-1.2965,-1.9089,-0.69894,0.0031879,0.13044,-0.70554,6.0196e-05,-0.016782,0.0065352,-1.6986,0.72288,-0.6487,0.28507,-3.2457,0.0088019,-0.33895,-2.4445
0.6,-0.70425,-0.0049218,0.12386,-0.69627,-0.0061271,0.0060963,0.01658,1.012,2.5915,-0.48214,-1.3704,0.75093,-1.9322,-0.81012,-1.4106,-0.70004,-0.0046795,0.11273,-0.68943,-0.010698,-0.0035065,0.01622,1.7425,1.9045,1.0454,-1.1253,0.56934,-0.4463,-1.4446,-0.81813
0.7,-0.70383,-0.0012123,0.10274,-0.69576,-0.014507,0.0041928,0.0055675,1.1552,0.4805,-1.2597,-1.3336,-2.7861,-3.0648,-2.2037,-1.7788,-0.70731,0.0029346,0.11858,-0.70632,-0.0060895,-0.0050908,0.0058564,0.41434,2.5521,-0.13459,-0.58675,-1.7804,0.079398,0.12555,-2.2891
0.8,-0.7055,-0.00032275,0.11906,-0.69236,-0.015111,-0.0052959,0.010536,2.7733,2.3242,-0.25906,0.12484,-1.1106,-2.1426,-1.7083,-1.9811,-0.72183,-0.0033138,0.12021,-0.69826,-0.02222,0.0019822,0.010842,1.0574,3.4371,2.2233,-0.28366,-1.7541,-2.4555,-0.25019,-3.6064
0.9,-0.71478,0.0011647,0.11968,-0.68468,-0.017982,-0.0044158,0.016673,1.8939,1.7953,1.777,1.0974,-0.15617,-1.976,0.53952,-2.3509,-0.69314,0.0037601,0.13533,-0.69035,-0.014488,-0.010323,0.0087893,1.2487,3.6397,0.22009,-2.0695,-1.6609,-2.414,0.14266,-3.6113
1,-0.71389,0.025613,0.12205,-0.69348,-0.015493,-0.002682,0.011353,-0.48466,4.6859,-2.1821,-0.59215,-0.69438,-3.0035,-0.47766,-2.616,-0.68645,-0.0043732,0.12448,-0.69281,-0.011753,-0.00044979,0.011164,-0.31074,2.9636,-2.3334,-0.49355,-0.20548,-2.4976,-0.33741,-2.3885
1.1,-0.70382,-0.0080417,0.1178,-0.69246,-0.015786,0.0021602,0.021034,1.0387,3.3619,0.13195,-1.5631,-1.5475,-4.1089,-1.0463,-3.8407,-0.69783,0.0037438,0.11837,-0.71558,-0.014631,-0.011496,0.0018052,1.2054,3.3637,1.0555,-1.5884,-2.0136,-2.4512,-2.2515,-3.112
1.2,-0.70617,0.013406,0.12303,-0.70224,-0.018323,-0.015383,0.021433,0.71843,3.1416,-1.6092,0.93317,-2.8033,-2.104,-1.6898,-2.4487,-0.70482,-0.006969,0.13322,-0.69306,-0.018675,-0.01173,0.015071,-0.18902,4.7085,1.0126,-1.1078,-0.30421,-3.744,0.66234,-3.3593
1.3,-0.69885,0.0011301,0.12636,-0.71401,-0.027673,-0.01783,0.017637,-0.048814,2.9537,-0.67083,0.68138,0.4171,-3.3961,-0.85476,-5.3194,-0.70405,0.0057925,0.13786,-0.69931,-0.025209,-0.0021026,0.01686,2.6923,3.9843,-1.3899,-0.29533,-1.5802,-4.0143,-1.7309,-3.4835
1.4,-0.69723,0.0055887,0.12769,-0.72664,-0.021968,-0.0045935,0.021663,1.3757,2.2545,-0.32918,-0.79056,-2.9859,-4.2744,-0.77753,-5.72,-0.70441,0.011673,0.12044,-0.70203,-0.01566,0.00089141,0.026363,1.9684,0.90846,-1.5753,-2.0897,-0.9052,-5.5509,-1.2087,-4.9459
1.5,-0.70086,-0.00061938,0.10963,-0.72355,-0.028079,-0.016056,0.028468,0.88594,2.1352,0.67756,-1.2981,-0.68899,-5.3779,0.37172,-5.4844,-0.68696,-0.0065207,0.10387,-0.69377,-0.024257,-0.017674,0.0087413,0.66945,2.3824,-1.0638,-0.94087,-1.1704,-5.4127,-1.5734,-4.6681
1.6,-0.71004,0.01375,0.11151,-0.69585,-0.030623,-0.0040694,0.038175,-0.13667,3.6721,-1.5562,-2.0522,-1.6058,-6.4365,-1.0489,-6.4861,-0.71706,-0.0056856,0.1327,-0.69866,-0.028607,-0.0094147,0.026433,1.0406,5.9833,-0.26498,-2.0473,-0.30675,-4.917,0.60032,-5.4754
1.7,-0.68971,-0.00935,0.12128,-0.71071,-0.020253,-0.011168,0.028339,1.7606,6.4832,-0.97752,0.18001,-1.6202,-5.4641,-1.3521,-5.5147,-0.70379,0.017499,0.12502,-0.69729,-0.030704,-0.013088,0.022866,0.70211,4.3247,0.46179,-0.78463,-2.6897,-6.0161,-0.93313,-4.4163
1.8,-0.71885,0.0060186,0.12005,-0.71123,-0.020469,-0.0018522,0.024607,1.1824,5.3962,-0.42321,-0.61865,-0.57993,-5.8542,-0.51639,-6.1358,-0.71132,0.012619,0.13064,-0.71662,-0.033493,-0.012198,0.025523,-0.93152,4.6238,-1.0521,-1.1673,-1.0311,-5.6694,-1.6283,-3.6831
1.9,-0.70136,0.0057869,0.11938,-0.70463,-0.033833,-0.0010241,0.035942,0.091484,5.9828,0.69396,-1.8173,-0.06356,-6.1327,-0.033307,-7.107,-0.69954,0.011165,0.11618,-0.68937,-0.028167,-0.016522,0.028798,1.0611,4.8886,-0.41488,-0.73975,-1.0685,-5.8837,-1.7276,-7.2455
