time,q1_healthy,q2_healthy,q3_healthy,q4_healthy,omega1_healthy,omega2_healthy,omega3_healthy,wheel1_i_healthy,wheel1_w_healthy,wheel2_i_healthy,wheel2_w_healthy,wheel3_i_healthy,wheel3_w_healthy,wheel4_i_healthy,wheel4_w_healthy,q1_faulty,q2_faulty,q3_faulty,q4_faulty,omega1_faulty,omega2_faulty,omega3_faulty,wheel1_i_faulty,wheel1_w_faulty,wheel2_i_faulty,wheel2_w_faulty,wheel3_i_faulty,wheel3_w_faulty,wheel4_i_faulty,wheel4_w_faulty,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,-0.70918,-0.010974,0.11717,-0.69872,0.0024107,0.0045065,0.0079365,-0.93876,-0.36756,-0.20333,-0.24316,-2.5063,-0.1147,-1.5606,0.20732,-0.7133,-0.0044889,0.12668,-0.70317,0.0037433,-0.0033201,-0.010358,-0.11301,0.059399,-0.21653,-1.7533,-1.9927,-0.7044,-0.20804,-0.4664
0.2,-0.71753,-0.017238,0.11625,-0.70459,-0.0037096,-0.0034048,-0.0030471,-0.51233,0.85116,1.1101,-0.821,-0.9212,0.9525,-1.8073,-0.16543,-0.70562,0.0059116,0.10837,-0.71459,0.0015312,-0.0011681,-0.0011965,2.5129,1.3399,-0.84763,-1.3897,-0.80254,-0.019603,-2.1743,0.38672
0.3,-0.70732,0.015681,0.12196,-0.69225,0.0058384,-0.0098104,0.0022605,0.72124,1.933,-0.057397,-1.1367,-1.4481,-1.7963,-1.3111,-1.9259,-0.72694,0.0024608,0.10041,-0.69676,0.0046476,-0.0016521,-0.00029767,2.3272,0.93337,0.11836,1.0136,-0.38664,-1.8933,0.031799,-1.8598
0.4,-0.6976,0.00079348,0.13009,-0.7223,-0.0087028,-0.0085683,0.0032632,-1.2779,0.95757,-2.2505,0.98493,-0.038618,-0.93491,-0.82129,-0.98211,-0.72762,-0.025396,0.11548,-0.68945,-0.010239,0.004896,0.00037926,-0.99201,1.1643,0.35072,-0.83126,-1.2019,-1.9681,-0.3652,-1.9065
0.5,-0.71112,0.0051362,0.12687,-0.67595,-0.00037689,-0.0051942,0.0089147,0.33052,1.3538,0.39334,0.068823,-0.79089,-1.6404,-0.43056,-0.69778,-0.67885,-0.0026626,0.13393,-0.70721,-0.0068828,-0.0092563,0.0080339,1.1785,-0.3916,-0.31792,1.075,-2.2663,-0.88111,-0.77817,-3.4418
0.6,-0.6972,0.0018223,0.12883,-0.71651,-0.0056054,-1.8769e-05,0.0055607,2.2177,2.3318,-1.5069,-1.4513,-0.92614,-2.786,-0.16239,-0.41815,-0.7143,0.0001884,0.11284,-0.71449,-0.0060255,-0.0034651,-0.0008418,0.65423,1.9699,-1.8444,-0.98388,-0.73584,-1.1601,-0.82936,-1.9642
0.7,-0.70301,-0.010644,0.11118,-0.70463,-0.0076351,0.00072538,0.0041718,1.8842,2.4977,1.1917,0.93334,-0.24369,-1,0.0064406,-3.7321,-0.70354,-7.0505e-05,0.095249,-0.70212,-0.0044234,0.00519,0.0053024,2.0145,1.1074,-0.28129,-0.6425,-3.0438,-2.5674,-0.81201,-1.5499
0.8,-0.69826,-0.0020549,0.11703,-0.70596,-0.0062829,8.6633e-05,0.0049891,1.7018,1.652,-0.10543,-0.55227,-1.3246,-1.8645,-1.4659,-3.0397,-0.71401,0.013465,0.1117,-0.68778,-0.0084495,0.0029743,0.012341,1.1196,0.72431,0.037701,0.21618,-1.2374,-1.5156,-1.5154,-3.4038
0.9,-0.67905,0.0015517,0.12025,-0.69526,-0.014803,-0.012467,0.0086406,1.2785,2.122,0.86399,1.3392,-2.4241,-3.364,0.43714,-3.786,-0.71454,-0.0093602,0.12216,-0.692,-0.0024686,0.0030377,0.020806,-0.12959,0.88741,-2.7169,-0.079743,-2.0396,-2.7564,-0.3836,-2.9809
